time,wds,sp,t2m
2021-01-02 09:00:00,2.2077048787987064,93379.73,279.82547
2021-01-02 10:00:00,2.358972627150496,93405.57,281.46112
2021-01-02 11:00:00,2.98203395656366,93355.04,281.7477
2021-01-02 12:00:00,3.3237170048233744,93318.86,281.67798
2021-01-02 13:00:00,4.320888139803151,93312.55,281.53522
2021-01-02 14:00:00,3.1959434736792005,93318.86,281.26825
2021-01-02 15:00:00,3.652011723128496,93352.74,281.08298
2021-01-02 16:00:00,3.4179109151596623,93366.52,280.18942
2021-01-02 17:00:00,2.9258107580649297,93410.164,279.19016
2021-01-02 18:00:00,2.65154615353812,93449.78,278.70633
2021-01-02 19:00:00,3.1627233173419453,93446.336,278.42084
2021-01-02 20:00:00,2.971043941119855,93446.336,278.00018
2021-01-02 21:00:00,3.143826053265721,93465.29,278.00565
2021-01-02 22:00:00,3.330419263356206,93457.25,277.90866
2021-01-02 23:00:00,3.502312100711113,93457.82,278.0329
2021-01-03 00:00:00,3.3467998205668668,93421.07,277.99802
2021-01-03 01:00:00,3.086785600548216,93418.2,277.95444
2021-01-03 02:00:00,2.781680316366185,93429.11,277.8956
2021-01-03 03:00:00,2.909506492972669,93436.0,277.79532
2021-01-03 04:00:00,2.773565723152911,93429.11,277.44116
2021-01-03 05:00:00,2.515834070441357,93433.13,277.25482
2021-01-03 06:00:00,2.2891444602934943,93470.45,277.1426
2021-01-03 07:00:00,1.9959633634702645,93530.75,276.8244
2021-01-03 08:00:00,2.018352978864689,93577.836,277.38342
2021-01-03 09:00:00,2.789310492101333,93593.914,278.51346
2021-01-03 10:00:00,3.8892599208817273,93591.05,279.29803
2021-01-03 11:00:00,4.3639256294940605,93556.016,279.7917
2021-01-03 12:00:00,4.354847376570293,93505.484,280.1186
2021-01-03 13:00:00,4.234364675780972,93460.12,280.16217
2021-01-03 14:00:00,3.2009595845358825,93484.234,279.67072
2021-01-03 15:00:00,3.1228782547732727,93488.83,279.09753
2021-01-03 16:00:00,3.2879396708257045,93506.06,278.14404
2021-01-03 17:00:00,3.708836725230131,93535.34,277.6613
2021-01-03 18:00:00,3.615334953239188,93559.46,277.62317
2021-01-03 19:00:00,2.9063377193149527,93596.79,277.60355
2021-01-03 20:00:00,2.846214401122103,93593.34,277.6297
2021-01-03 21:00:00,2.4286350364991134,93562.91,277.54034
2021-01-03 22:00:00,2.451514450595509,93587.02,276.86472
2021-01-03 23:00:00,2.1537056134965264,93564.63,276.66965
2021-01-04 00:00:00,1.7713877337027315,93520.414,276.00275
2021-01-04 01:00:00,1.3858799531160122,93508.36,275.32278
2021-01-04 02:00:00,1.2564799303167289,93504.336,274.6864
2021-01-04 03:00:00,1.3783905732142854,93498.016,274.51422
2021-01-04 04:00:00,1.5026667104617812,93458.97,274.84875
2021-01-04 05:00:00,1.560257031316882,93431.984,275.20618
2021-01-04 06:00:00,1.6844062957833097,93427.96,274.61774
2021-01-04 07:00:00,1.6106324028700032,93403.84,274.609
2021-01-04 08:00:00,1.6199349220288728,93441.17,276.28717
2021-01-04 09:00:00,2.489011582902179,93423.37,278.53415
2021-01-04 10:00:00,3.747966426303635,93390.64,279.58682
2021-01-04 11:00:00,4.069244754720002,93344.125,280.0957
2021-01-04 12:00:00,4.204862304265005,93287.85,280.45532
2021-01-04 13:00:00,3.9713767693164335,93303.36,280.4237
2021-01-04 14:00:00,3.674697267801228,93332.64,280.08154
2021-01-04 15:00:00,2.98745157099643,93356.76,279.50946
2021-01-04 16:00:00,2.731679747209312,93382.6,278.35217
2021-01-04 17:00:00,2.472584175009686,93412.46,277.12842
2021-01-04 18:00:00,2.2998753431328622,93442.32,276.2098
2021-01-04 19:00:00,2.2023922881596047,93473.9,275.59848
2021-01-04 20:00:00,2.216059237138549,93498.016,275.09393
2021-01-04 21:00:00,2.2111002981593804,93520.99,274.64172
2021-01-04 22:00:00,2.1954281836916936,93552.57,274.30716
2021-01-04 23:00:00,2.1131824102305625,93566.93,274.26685
2021-01-05 00:00:00,2.100341466609839,93559.46,274.28647
2021-01-05 01:00:00,1.999754189897821,93549.125,274.76376
2021-01-05 02:00:00,1.974493667021308,93555.445,274.84985
2021-01-05 03:00:00,2.068901029927321,93543.38,274.5589
2021-01-05 04:00:00,2.2201545723220626,93519.266,275.00784
2021-01-05 05:00:00,2.2414882733423367,93525.586,275.37726
2021-01-05 06:00:00,2.127939376462915,93541.086,275.73904
2021-01-05 07:00:00,2.16108121031971,93525.586,275.28464
2021-01-05 08:00:00,2.183326946805595,93555.445,276.59122
2021-01-05 09:00:00,2.6568542180862127,93558.31,277.78552
2021-01-05 10:00:00,3.762417428011816,93561.76,279.006
2021-01-05 11:00:00,4.27318614279243,93509.51,279.5269
2021-01-05 12:00:00,4.825264011231162,93452.66,279.9192
2021-01-05 13:00:00,4.473691688328024,93403.27,280.1611
2021-01-05 14:00:00,4.394809541730718,93388.34,280.13275
2021-01-05 15:00:00,4.373051730603554,93391.79,279.3536
2021-01-05 16:00:00,4.583839543017701,93390.64,278.73032
2021-01-05 17:00:00,4.163664277312113,93406.72,278.593
2021-01-05 18:00:00,3.8077865410512106,93407.87,278.60498
2021-01-05 19:00:00,4.072674861292716,93380.875,278.71396
2021-01-05 20:00:00,4.1864142734973,93399.25,278.7379
2021-01-05 21:00:00,3.901538121362047,93417.055,278.65186
2021-01-05 22:00:00,3.8178646230471833,93437.15,278.58755
2021-01-05 23:00:00,3.879289187427966,93457.82,278.59735
2021-01-06 00:00:00,4.040521085417622,93465.29,278.45462
2021-01-06 01:00:00,4.248201894379638,93491.125,278.20615
2021-01-06 02:00:00,4.262750949256287,93518.12,278.02634
2021-01-06 03:00:00,4.184505515123327,93520.414,277.9697
2021-01-06 04:00:00,4.05549926874134,93515.25,277.89886
2021-01-06 05:00:00,4.053368610370467,93555.445,278.02744
2021-01-06 06:00:00,3.719079251450204,93584.16,278.04706
2021-01-06 07:00:00,3.285707454799476,93646.74,277.93698
2021-01-06 08:00:00,2.9839348201276112,93689.234,278.4023
2021-01-06 09:00:00,2.96337602068169,93702.445,278.9864
2021-01-06 10:00:00,4.056678971820581,93732.88,279.67508
2021-01-06 11:00:00,4.218124974949003,93709.91,280.35724
2021-01-06 12:00:00,3.643535848890532,93659.95,280.2101
2021-01-06 13:00:00,3.4087463079127858,93671.44,279.98892
2021-01-06 14:00:00,3.405802722690256,93669.71,279.71323
2021-01-06 15:00:00,3.171086760884464,93681.77,279.01907
2021-01-06 16:00:00,3.125171330324699,93711.06,278.40884
2021-01-06 17:00:00,3.1225316042564213,93723.69,278.03506
2021-01-06 18:00:00,3.0145654228969474,93735.75,277.74957
2021-01-06 19:00:00,2.466410331718824,93723.12,277.77353
2021-01-06 20:00:00,2.649705929566423,93739.195,277.73648
2021-01-06 21:00:00,2.654738703129157,93768.484,277.6515
2021-01-06 22:00:00,2.473917528926112,93759.3,277.51962
2021-01-06 23:00:00,2.226967660917188,93769.63,277.38885
2021-01-07 00:00:00,1.982151362820681,93762.74,277.21887
2021-01-07 01:00:00,1.6508758317622862,93806.95,277.1731
2021-01-07 02:00:00,1.5020732048158638,93812.125,276.856
2021-01-07 03:00:00,1.434469305034001,93810.4,276.27628
2021-01-07 04:00:00,1.254385416218207,93756.42,275.5004
2021-01-07 05:00:00,1.1060392484999977,93745.516,274.48697
2021-01-07 06:00:00,1.0424735919082075,93742.07,273.46375
2021-01-07 07:00:00,1.1488143076468942,93761.59,274.38455
2021-01-07 08:00:00,0.9349342365574436,93817.87,275.92648
2021-01-07 09:00:00,0.5333353643611869,93811.55,277.75394
2021-01-07 10:00:00,0.1964396473654208,93793.17,279.17926
2021-01-07 11:00:00,0.1879564229263726,93750.11,279.70123
2021-01-07 12:00:00,0.6416821722986934,93692.68,280.3703
2021-01-07 13:00:00,0.90170691751532,93677.18,280.35507
2021-01-07 14:00:00,1.1343622845454788,93665.695,279.89847
2021-01-07 15:00:00,1.2140380963180892,93632.39,279.3645
2021-01-07 16:00:00,1.1912557744091778,93618.03,278.8872
2021-01-07 17:00:00,1.0144746648415226,93598.51,278.6115
2021-01-07 18:00:00,0.95550475627022,93608.84,278.47314
2021-01-07 19:00:00,1.13247594111453,93514.67,277.88577
2021-01-07 20:00:00,0.9084620859620632,93483.664,277.84763
2021-01-07 21:00:00,0.8643061489571852,93418.77,277.8313
2021-01-07 22:00:00,0.7219361441530882,93388.34,277.84763
2021-01-07 23:00:00,0.6726181026565635,93334.37,277.88797
2021-01-08 00:00:00,0.9408257939972364,93279.234,277.84763
2021-01-08 01:00:00,0.955766420275294,93235.59,278.04596
2021-01-08 02:00:00,1.048679013516244,93217.22,278.083
2021-01-08 03:00:00,1.428887100812335,93193.1,278.1484
2021-01-08 04:00:00,1.5519958582022375,93150.61,278.1691
2021-01-08 05:00:00,1.7256427443062774,93176.45,278.1593
2021-01-08 06:00:00,1.6499714215820525,93202.29,278.0536
2021-01-08 07:00:00,1.619895557857444,93256.84,278.41428
2021-01-08 08:00:00,1.273754336646749,93337.234,278.64966
2021-01-08 09:00:00,1.3104843649533724,93279.234,278.84036
2021-01-08 10:00:00,1.637139793923896,93294.17,279.3765
2021-01-08 11:00:00,2.1577019047453248,93310.82,279.73175
2021-01-08 12:00:00,2.287592028452996,93298.19,279.7688
2021-01-08 13:00:00,1.866188617171383,93325.18,279.11932
2021-01-08 14:00:00,1.78375802408002,93373.984,278.70523
2021-01-08 15:00:00,1.7225808959907745,93386.05,278.1593
2021-01-08 16:00:00,1.8375820019740776,93413.03,277.743
2021-01-08 17:00:00,2.0477663671640234,93435.43,277.27118
2021-01-08 18:00:00,2.2155215748445585,93494.58,276.85928
2021-01-08 19:00:00,1.9076017972156247,93544.53,276.54544
2021-01-08 20:00:00,1.554537327124029,93578.414,276.60428
2021-01-08 21:00:00,1.4384341287548277,93592.195,276.69037
2021-01-08 22:00:00,1.2960095472718425,93621.48,276.81677
2021-01-08 23:00:00,1.275614107775502,93624.92,276.89307
2021-01-09 00:00:00,1.2927110417463124,93643.3,276.90613
2021-01-09 01:00:00,1.266500088028682,93663.4,277.24176
2021-01-09 02:00:00,1.352489732860945,93676.03,277.28427
2021-01-09 03:00:00,1.5960883947653726,93668.56,277.28317
2021-01-09 04:00:00,1.595536074107712,93666.266,277.2265
2021-01-09 05:00:00,1.402015967608253,93681.195,277.09683
2021-01-09 06:00:00,1.3742033803520737,93682.34,276.90067
